Datetime,ms_x,Level(m),Temp(C)_x
2023-04-03 19:00:07,0,0.18311514560000042,7.9
2023-04-03 19:15:07,0,0.18453255639999888,7.9
2023-04-03 19:30:07,0,0.1826848400000003,7.9
2023-04-03 19:45:07,0,0.182378924,7.9
2023-04-03 20:00:07,0,0.1817059087999997,7.9
2023-04-03 20:15:07,0,0.18418585159999878,7.9
2023-04-03 20:30:07,0,0.18297238479999933,7.9
2023-04-03 20:45:07,0,0.18400432519999832,7.9
2023-04-03 21:00:07,0,0.1832497324000002,7.9
2023-04-03 21:15:07,0,0.18362905200000057,7.9
2023-04-03 21:30:07,0,0.1819974999999996,7.9
2023-04-03 21:45:07,0,0.18027417319999905,7.9
2023-04-03 22:00:07,0,0.18206888039999924,7.9
2023-04-03 22:15:07,0,0.18045772279999994,7.9
2023-04-03 22:30:07,0,0.18075141839999986,7.9
2023-04-03 22:45:07,0,0.1809655596000006,7.9
2023-04-03 23:00:07,0,0.1787833588000005,7.9
2023-04-03 23:15:07,0,0.1805902863999993,7.9
2023-04-03 23:30:07,0,0.17992746840000073,7.9
2023-04-03 23:45:07,0,0.18074526759999898,7.9
2023-04-04 00:00:07,0,0.18216470160000142,7.9
2023-04-04 00:15:07,0,0.1791157388000002,7.9
2023-04-04 00:30:07,0,0.17830813680000013,7.8
2023-04-04 00:45:07,0,0.17672554760000025,7.8
2023-04-04 01:00:07,0,0.17909332119999988,7.8
2023-04-04 01:15:07,0,0.1769519091999996,7.8
2023-04-04 01:30:07,0,0.17661540159999944,7.8
2023-04-04 01:45:07,0,0.17914430719999963,7.8
2023-04-04 02:00:07,0,0.17903213800000017,7.8
2023-04-04 02:15:07,0,0.17818577039999894,7.8
2023-04-04 02:30:07,0,0.1760219408000001,7.8
2023-04-04 02:45:07,0,0.17778807960000087,7.8
2023-04-04 03:00:07,0,0.17784108880000105,7.8
2023-04-04 03:15:07,0,0.1763624948000011,7.8
2023-04-04 03:30:07,0,0.17737201759999977,7.8
2023-04-04 03:45:07,0,0.174504581199999,7.8
2023-04-04 04:00:07,0,0.1757486396000001,7.8
2023-04-04 04:15:07,0,0.17557528720000093,7.8
2023-04-04 04:30:07,0,0.17435162320000153,7.8
2023-04-04 04:45:07,0,0.1735868331999999,7.8
2023-04-04 05:00:07,0,0.1721592251999997,7.8
2023-04-04 05:15:07,0,0.17212863360000163,7.8
2023-04-04 05:30:07,0,0.17229178880000084,7.8
2023-04-04 05:45:07,0,0.173609250800002,7.8
2023-04-04 06:00:07,0,0.1718859239999997,7.8
2023-04-04 06:15:07,0,0.17343792159999794,7.8
2023-04-04 06:30:07,0,0.17273431479999957,7.8
2023-04-04 06:45:07,0,0.17258135679999853,7.8
2023-04-04 07:00:07,0,0.17070709519999916,7.8
2023-04-04 07:15:07,0,0.170464385599999,7.8
2023-04-04 07:30:07,0,0.1715473119999995,7.8
2023-04-04 07:45:07,0,0.17033384520000006,7.8
2023-04-04 08:00:07,0,0.1722407215999997,7.8
2023-04-04 08:15:07,0,0.17048680319999931,7.8
2023-04-04 08:30:07,0,0.17141474840000015,7.8
2023-04-04 08:45:07,0,0.17021147879999887,7.8
2023-04-04 09:00:07,0,0.171649283999999,7.8
2023-04-04 09:15:07,0,0.1700585207999996,7.8
2023-04-04 09:30:07,0,0.16993615439999843,7.8
2023-04-04 09:45:07,0,0.17014009839999922,7.8
2023-04-04 10:00:07,0,0.1705663575999985,7.8
2023-04-04 10:15:07,0,0.16942224799999828,7.8
2023-04-04 10:30:07,0,0.16989131919999778,7.8
2023-04-04 10:45:07,0,0.16957520599999754,7.9
2023-04-04 11:00:07,0,0.16903273119999795,7.9
2023-04-04 11:15:07,0,0.17144946759999868,7.9
2023-04-04 11:30:07,0,0.17040530679999932,7.9
2023-04-04 11:45:07,0,0.1686493652000003,7.9
2023-04-04 12:00:07,0,0.16949573279999974,7.9
2023-04-04 12:15:07,0,0.16998519839999915,7.9
2023-04-04 12:30:07,0,0.1713842379999999,8.0
2023-04-04 12:45:07,0,0.17059703039999974,8.0
2023-04-04 13:00:07,0,0.173635796000001,8.0
2023-04-04 13:15:07,0,0.1715739383999999,8.0
2023-04-04 13:30:07,0,0.17196960599999933,8.0
2023-04-04 13:45:07,0,0.17154747439999873,8.0
2023-04-04 14:00:07,0,0.1717493951999991,8.1
2023-04-04 14:15:07,0,0.1737888351999981,8.1
2023-04-04 14:30:07,0,0.17227560319999924,8.1
2023-04-04 14:45:07,0,0.174979884399999,8.1
2023-04-04 15:00:07,0,0.17278343999999812,8.1
2023-04-04 15:15:07,0,0.17389291159999942,8.1
2023-04-04 15:30:07,0,0.1772375931999992,8.2
2023-04-04 15:45:07,0,0.17620565279999845,8.2
2023-04-04 16:00:07,0,0.17349934839999825,8.2
2023-04-04 16:15:07,0,0.1734483623999985,8.2
2023-04-04 16:30:07,0,0.17535523879999815,8.2
2023-04-04 16:45:07,0,0.17764960879999947,8.3
2023-04-04 17:00:07,0,0.17640352719999974,8.3
2023-04-04 17:15:07,0,0.17800448759999732,8.3
2023-04-04 17:30:07,0,0.17734369279999918,8.3
2023-04-04 17:45:07,0,0.1779575480000002,8.3
2023-04-04 18:00:07,0,0.17872233799999826,8.3
2023-04-04 18:15:07,0,0.17983383279999998,8.3
2023-04-04 18:30:07,0,0.17859997159999885,8.3
2023-04-04 18:45:07,0,0.17903027719999898,8.4
2023-04-04 19:00:07,0,0.18002757959999904,8.4
2023-04-04 19:15:07,0,0.18033551879999798,8.4
2023-04-04 19:30:07,0,0.17989703919999833,8.4
2023-04-04 19:45:07,0,0.17817168919999915,8.4
